disease	gene	class	score
MESH:D019337	10113	1	0.2548311650753021
MESH:D000544	4133	1	0.2545638382434845
MESH:D013167	8804	1	0.2543422877788544
MESH:D001943	2247	0	0.2540880441665649
MESH:D010195	1360	1	0.25406840443611145
MESH:D008268	6010	1	0.25402870774269104
MESH:D008545	4312	1	0.2539961338043213
MESH:D001749	3265	1	0.2538968324661255
MESH:D005922	8061	1	0.2538727819919586
MESH:D010190	3845	1	0.2538113594055176
MESH:D003924	885	0	0.2537834644317627
MESH:D005922	4159	0	0.2535794675350189
MESH:D005922	5444	0	0.2535093128681183
MESH:D005922	5444	0	0.2535093128681183
MESH:D019337	2026	1	0.25337332487106323
MESH:D007680	3440	1	0.25308194756507874
MESH:D019337	1436	1	0.2530211806297302
MESH:D013274	174	1	0.2529560625553131
MESH:D012878	4893	1	0.2528402805328369
MESH:D001943	1509	1	0.25279107689857483
MESH:D003876	3458	1	0.2527376413345337
MESH:D019337	3569	1	0.2526540160179138
MESH:D005922	2123	1	0.2526475191116333
MESH:D008545	925	1	0.25238147377967834
MESH:D005922	713	1	0.2522633969783783
MESH:D008545	3958	1	0.2522379755973816
MESH:D011085	2492	1	0.25207895040512085
MESH:D005922	3135	0	0.25206059217453003
MESH:D006973	6531	1	0.2519233822822571
MESH:D001943	3456	1	0.2518834471702576
MESH:D001321	3106	0	0.2515691518783569
MESH:D000544	1103	1	0.25143441557884216
MESH:D012468	3861	1	0.25138241052627563
MESH:D012595	7040	1	0.2513578534126282
MESH:D001650	3845	1	0.2513101100921631
MESH:D019337	925	1	0.2512694597244263
MESH:D010051	5443	0	0.25125932693481445
MESH:D009765	1392	1	0.25112476944923395
MESH:D005922	8838	0	0.25104302167892456
MESH:D007676	5972	1	0.2510278522968292
MESH:D005923	123	0	0.25099703669548035
MESH:D019337	4298	1	0.2508193552494049
MESH:D001943	2796	0	0.2508070766925812
MESH:D003922	3115	1	0.2507596015930176
MESH:D008545	4804	1	0.2505730092525482
MESH:D005922	4121	1	0.2504335641860962
MESH:D005922	4552	1	0.25041767954826355
MESH:D050197	5972	0	0.2503649592399597
MESH:D006509	920	1	0.2503095865249634
MESH:D005922	55740	1	0.25026488304138184
MESH:D005922	9201	1	0.2501792907714844
MESH:D019337	2091	0	0.2494720816612244
MESH:D008180	348	0	0.2494417130947113
MESH:D005923	186	1	0.2493514120578766
MESH:D005910	6855	1	0.2490620315074921
MESH:D005922	4321	1	0.24901624023914334
MESH:D014820	1052	0	0.2489824146032333
MESH:D019337	4582	1	0.2487703114748001
MESH:D008881	1636	1	0.2486158013343811
MESH:D001172	3560	1	0.2486103624105453
MESH:D011471	54535	1	0.24815091490745544
MESH:D019337	27086	1	0.2479584962129593
MESH:D012004	3845	1	0.24773289263248446
MESH:D001172	4314	1	0.24759791791439054
MESH:D006973	3630	1	0.247518926858902
MESH:D005922	64127	1	0.24748942255973816
MESH:D005922	6346	0	0.2474439293146133
MESH:D005922	3838	1	0.2471778392791748
MESH:D005922	941	1	0.24716131389141086
MESH:D013120	4771	1	0.24701231718063354
MESH:D010300	2691	0	0.2469897568225861
MESH:D000544	1392	1	0.2467948794364929
MESH:D005910	7037	1	0.2467622309923172
MESH:D005922	23250	0	0.2467508614063263
MESH:D001943	3458	1	0.24672771990299225
MESH:D012468	3265	1	0.24672438204288485
MESH:D012468	4613	1	0.2465182989835739
MESH:D005922	2554	0	0.2463424354791641
MESH:D000310	5925	1	0.2463288903236389
MESH:D006509	925	1	0.24627989530563354
MESH:D008180	920	1	0.2461676895618439
MESH:D005922	26191	1	0.24612173438072205
MESH:D005642	1296	1	0.2460344284772873
MESH:D001749	3845	1	0.2459714710712433
MESH:D005922	991	1	0.24590341746807096
MESH:D014820	10550	0	0.24563121795654294
MESH:D003093	3458	1	0.2456260174512863
MESH:D008545	2335	1	0.24555662274360654
MESH:D001172	6462	0	0.24550430476665494
MESH:D001943	5047	1	0.2455040067434311
MESH:D005922	6768	0	0.2453379034996033
MESH:D001943	3439	0	0.2452477961778641
MESH:D009765	22796	1	0.2451850175857544
MESH:D010195	5443	0	0.24517670273780826
MESH:D001321	6899	1	0.2451637834310532
MESH:D000690	155	0	0.2450810521841049
MESH:D019337	3845	1	0.2449631243944168
MESH:D054990	1401	0	0.24494029581546786
MESH:D001172	3082	0	0.2448561191558838
MESH:D010195	4879	0	0.24484486877918246
MESH:D005922	1141	0	0.2447301149368286
MESH:D019337	924	1	0.2446155995130539
MESH:D010190	7039	1	0.2445924133062363
MESH:D005922	7803	1	0.2445589900016785
MESH:D007680	1965	0	0.2444533854722977
MESH:D001943	3440	0	0.2444494813680649
MESH:D001943	3440	0	0.2444494813680649
MESH:D001943	4057	0	0.2442629486322403
MESH:D009765	5443	1	0.2441830337047577
MESH:D008545	4838	1	0.2441777288913727
MESH:D050197	5054	1	0.24385032057762146
MESH:D019337	3265	1	0.2437400370836258
MESH:D003110	4953	1	0.2436254471540451
MESH:D014820	4153	0	0.243621438741684
MESH:D003110	1543	0	0.24360723793506625
MESH:D053713	367	1	0.24338936805725095
MESH:D013274	2099	0	0.2429938763380051
MESH:D005922	7052	0	0.2429102957248688
MESH:D004938	6750	1	0.2426356971263885
MESH:D011471	4609	1	0.24261334538459775
MESH:D005910	1950	1	0.24260172247886655
MESH:D000544	6647	1	0.2425609976053238
MESH:D001321	5617	1	0.24249547719955444
MESH:D000690	1471	1	0.242465540766716
MESH:D000310	6750	0	0.242463693022728
MESH:D008881	6863	1	0.2422960251569748
MESH:D012559	1312	1	0.24201712012290955
MESH:D012878	7299	1	0.24201253056526184
MESH:D003110	7038	0	0.24194812774658206
MESH:D001172	7040	1	0.24191902577877045
MESH:D003924	22796	1	0.24183985590934756
MESH:D019337	941	1	0.2417284995317459
MESH:D005134	6271	1	0.2416655421257019
MESH:D008288	2539	1	0.2416256666183472
MESH:D003924	5972	0	0.2416159510612488
MESH:D000544	590	1	0.24160872399806976
MESH:D001749	2026	1	0.2414072901010513
MESH:D019337	7037	1	0.24130235612392426
MESH:D001172	5657	1	0.24114248156547546
MESH:D005922	2180	1	0.2410292625427246
MESH:D000690	6906	0	0.24101440608501434
MESH:D003924	5054	1	0.2409506291151047
MESH:D001749	3440	1	0.2408650368452072
MESH:D009103	8795	0	0.2407940775156021
MESH:D001943	4599	1	0.24068091809749606
MESH:D003924	5327	1	0.2406745105981827
MESH:D008105	1636	1	0.24038663506507876
MESH:D011471	2922	1	0.24034982919692996
MESH:D003922	345	1	0.2403017282485962
MESH:D001943	251	1	0.2402813285589218
MESH:D001471	6750	1	0.2402607500553131
MESH:D012468	10206	0	0.24018582701683044
MESH:D012595	3439	0	0.24001748859882355
MESH:D019337	1435	1	0.23978833854198456
MESH:D001943	3481	0	0.2397422641515732
MESH:D009765	4018	1	0.2397320419549942
MESH:D007037	6531	0	0.2396440953016281
MESH:D000544	4852	1	0.2396384179592133
MESH:D008180	715	1	0.2395748943090439
MESH:D010195	4023	1	0.23949822783470154
MESH:D008180	5657	1	0.2393756955862045
MESH:D006509	3558	1	0.23934997618198395
MESH:D001859	2026	1	0.2392779588699341
MESH:D010300	6863	1	0.2390832901000977
MESH:D000163	7124	1	0.23892165720462802
MESH:D004827	7200	0	0.2388986647129059
MESH:D006509	3440	1	0.2387514114379883
MESH:D005922	3119	1	0.23863913118839264
MESH:D007680	7040	0	0.2386138439178467
MESH:D007680	7040	0	0.2386138439178467
MESH:D007680	7040	0	0.2386138439178467
MESH:D013953	925	1	0.2384741306304932
MESH:D005185	3623	1	0.23843100666999814
MESH:D000740	3106	1	0.2383762747049332
MESH:D008545	3845	1	0.2381831705570221
MESH:D019337	1401	1	0.2381553500890732
MESH:D009765	1071	1	0.2380410730838776
MESH:D005922	2805	0	0.23803265392780304
MESH:D000740	5741	1	0.23801010847091675
MESH:D012468	4893	0	0.2379543036222458
MESH:D005923	133	0	0.23786653578281405
MESH:D019337	3713	1	0.23782777786254886
MESH:D005922	731	0	0.2378249764442444
MESH:D009373	7040	0	0.23771874606609344
MESH:D001943	7298	1	0.2376585602760315
MESH:D012595	5054	0	0.23759478330612185
MESH:D010051	7124	0	0.2374928593635559
MESH:D010051	7124	0	0.2374928593635559
MESH:D007680	3816	0	0.23740729689598086
MESH:D014820	4026	1	0.2374066710472107
MESH:D005922	1522	0	0.2373417615890503
MESH:D013274	4922	0	0.23723509907722476
MESH:D013953	3558	1	0.2369082570075989
MESH:D005922	3586	0	0.2368367910385132
MESH:D005922	3586	0	0.2368367910385132
MESH:D012559	1813	1	0.2368199229240417
MESH:D001932	6382	0	0.2367217242717743
MESH:D011471	7200	0	0.23644205927848816
MESH:D014820	1638	1	0.23641717433929446
MESH:D005901	3106	0	0.2364064306020737
MESH:D010024	5617	0	0.2363810390233993
MESH:D005922	948	1	0.2363739311695099
MESH:D010190	1508	0	0.23630738258361814
MESH:D010190	1508	0	0.23630738258361814
MESH:D019337	629	0	0.2362903356552124
MESH:D008881	3356	1	0.2362863123416901
MESH:D005922	3593	0	0.23626087605953214
MESH:D019337	973	1	0.2362387627363205
MESH:D005922	1147	1	0.2361576110124588
MESH:D005922	3796	1	0.2361428141593933
MESH:D002311	1636	1	0.2360584884881973
MESH:D024821	4026	0	0.23602330684661865
MESH:D010190	2740	1	0.23589649796485898
MESH:D003424	1545	0	0.2358725368976593
MESH:D000310	7253	1	0.23585301637649536
MESH:D008545	4241	1	0.2358444780111313
MESH:D001943	4602	0	0.23575887084007266
MESH:D010001	7415	1	0.23575669527053836
MESH:D000690	361	1	0.2357149422168732
MESH:D005922	10935	1	0.2356807589530945
MESH:D007680	7038	0	0.2356800436973572
MESH:D001943	738	0	0.23564845323562625
MESH:D001714	5443	1	0.23554353415966034
MESH:D001932	4609	1	0.2355169951915741
MESH:D009765	6822	1	0.23533986508846286
MESH:D000544	43	1	0.23532487452030185
MESH:D014820	9248	0	0.2352803647518158
MESH:D001943	8661	1	0.23527130484580994
MESH:D001943	2736	1	0.2352533489465713
MESH:D003424	4353	1	0.23513494431972504
MESH:D000690	759	0	0.23503704369068146
MESH:D008113	2099	1	0.2349976748228073
MESH:D005922	3240	0	0.2349589169025421
MESH:D005922	3240	0	0.2349589169025421
MESH:D006509	3113	1	0.23494289815425876
MESH:D019337	8795	1	0.2348267138004303
MESH:D010195	1906	0	0.23473043739795685
MESH:D007676	551	1	0.2346038371324539
MESH:D004827	4763	0	0.23458097875118256
MESH:D003876	925	1	0.234494224190712
MESH:D009103	1440	0	0.2344380766153336
MESH:D012595	1278	1	0.2340395748615265
MESH:D000544	348	1	0.234018474817276
MESH:D005922	1233	0	0.2339746057987213
MESH:D003922	5265	0	0.23393601179122925
MESH:D006973	8644	0	0.23376187682151794
MESH:D005922	3123	1	0.2337486743927002
MESH:D003093	1956	0	0.2337120622396469
MESH:D005922	1027	0	0.23366232216358185
MESH:D005922	4583	0	0.2336276769638061
MESH:D007680	4771	1	0.23361775279045105
MESH:D008180	335	0	0.23359110951423645
MESH:D001471	19	0	0.2335091680288315
MESH:D050197	1636	1	0.23347122967243195
MESH:D050197	1071	1	0.2334158718585968
MESH:D008180	2056	0	0.23326240479946134
MESH:D001749	1960	0	0.23326200246810916
MESH:D000544	351	1	0.2332553416490555
MESH:D016640	701	0	0.2332063019275665
MESH:D001650	2064	1	0.23297791182994845
MESH:D005923	28	0	0.2327827364206314
MESH:D019337	4599	1	0.23275430500507355
MESH:D001749	3439	0	0.23264116048812866
MESH:D001749	3439	0	0.23264116048812866
MESH:D005922	3687	1	0.2324772030115128
MESH:D004938	5925	1	0.2324759364128113
MESH:D001943	3480	1	0.23247261345386505
MESH:D001749	5925	1	0.2323895990848541
MESH:D005910	7040	0	0.2323667407035828
MESH:D015535	1636	1	0.23226630687713626
MESH:D012595	3552	1	0.2322201728820801
MESH:D015209	6925	1	0.2320677489042282
MESH:D001943	5741	0	0.2318274974822998
MESH:D008577	4771	1	0.23175477981567386
MESH:D005922	10855	1	0.2317338734865189
MESH:D008105	213	1	0.23171502351760864
MESH:D005910	4893	0	0.2316362261772156
MESH:D003922	3240	1	0.23162466287612915
MESH:D008180	9219	1	0.2315443605184555
MESH:D005642	25793	1	0.23144569993019104
MESH:D012148	2952	0	0.2313473075628281
MESH:D005922	1806	0	0.23131462931633
MESH:D001749	7157	1	0.2312035709619522
MESH:D003866	6696	0	0.2311109006404877
MESH:D005910	3458	1	0.2311011701822281
MESH:D029424	1991	1	0.23109573125839236
MESH:D005922	6710	0	0.2309542149305344
MESH:D005134	4609	1	0.23093709349632266
MESH:D008288	920	1	0.23088863492012024
MESH:D019337	5744	1	0.2308420687913895
MESH:D000690	639	0	0.23077352344989774
MESH:D005922	1654	1	0.2307305783033371
MESH:D019337	3559	1	0.2307300865650177
MESH:D011471	2520	0	0.2306883484125137
MESH:D011471	2520	0	0.2306883484125137
MESH:D003924	796	1	0.23056600987911224
MESH:D005922	3832	1	0.2305373400449753
MESH:D012878	7157	1	0.230522483587265
MESH:D007680	4602	0	0.23047296702861786
MESH:D008881	885	0	0.2304403483867645
MESH:D010051	3558	1	0.2302417010068893
MESH:D015535	3383	0	0.2302242666482925
MESH:D001859	5925	1	0.23017247021198275
MESH:D003924	1071	1	0.2301357537508011
MESH:D017544	348	1	0.23009979724884036
MESH:D001943	943	1	0.2300182580947876
MESH:D011471	4477	1	0.2299774289131165
MESH:D009765	3481	1	0.22997216880321505
MESH:D007680	1381	1	0.22996196150779724
MESH:D001859	1956	1	0.22988983988761905
MESH:D000740	3558	1	0.2298770546913147
MESH:D001943	3906	1	0.2295965850353241
MESH:D019337	2249	0	0.22937682271003726
MESH:D005922	27102	0	0.22932611405849454
MESH:D001943	2249	1	0.22924160957336426
MESH:D006509	213	1	0.22909726202487946
MESH:D005923	401	0	0.2290833741426468
MESH:D003924	5443	0	0.22908194363117215
MESH:D004938	7157	1	0.2289271056652069
MESH:D003424	5406	0	0.228876069188118
MESH:D010195	3827	1	0.22874636948108676
MESH:D005922	892	1	0.2286909520626068
MESH:D008545	4893	1	0.22863321006298065
MESH:D006111	3240	0	0.2286272644996643
MESH:D005922	3077	0	0.2284902036190033
MESH:D011471	3456	0	0.2282945215702057
MESH:D008180	716	1	0.22828558087348935
MESH:D005922	2185	0	0.22824588418006894
MESH:D003876	3558	1	0.22816918790340426
MESH:D014820	8635	1	0.22809650003910065
MESH:D005922	6059	1	0.2280854880809784
MESH:D009373	2064	0	0.22782503068447116
MESH:D009373	2064	0	0.22782503068447116
MESH:D013274	4838	0	0.2278043478727341
MESH:D001172	8838	1	0.22768200933933255
MESH:D005910	1435	1	0.22755199670791626
MESH:D010190	7276	0	0.22739723324775696
MESH:D005922	10874	1	0.22726154327392575
MESH:D005901	231	0	0.227162703871727
MESH:D002446	10019	1	0.2270681709051132
MESH:D050197	462	1	0.2269209176301956
MESH:D007680	5155	0	0.22691361606121066
MESH:D003866	3855	0	0.2268865555524826
MESH:D001749	3558	1	0.2268725633621216
MESH:D005922	2526	1	0.2268400341272354
MESH:D001943	597	1	0.22680705785751346
MESH:D011471	2247	1	0.2266682088375092
MESH:D008113	3265	1	0.22649577260017395
MESH:D010024	1636	1	0.2264580875635147
MESH:D013167	3816	0	0.2263956218957901
MESH:D000690	439	1	0.2263079285621643
MESH:D001943	1003	1	0.2262715548276901
MESH:D005910	3558	1	0.2262682318687439
MESH:D011471	7298	1	0.2260458916425705
MESH:D001943	596	1	0.2259844392538071
MESH:D013953	7157	1	0.2257837951183319
MESH:D005922	2118	0	0.2257387340068817
MESH:D005922	2118	0	0.2257387340068817
MESH:D001321	5443	1	0.2256955951452255
MESH:D007822	867	0	0.22564537823200226
MESH:D000163	1437	1	0.2255696505308151
MESH:D007680	8718	0	0.22540102899074554
MESH:D008180	6223	0	0.2253427505493164
MESH:D012559	56246	0	0.22508180141448972
MESH:D007680	1958	1	0.22507959604263306
MESH:D010051	3082	0	0.22507858276367188
MESH:D010051	2247	0	0.22506234049797055
MESH:D005922	6558	0	0.225025475025177
MESH:D005922	60489	0	0.22496186196804047
MESH:D001943	4240	1	0.22490949928760529
MESH:D019337	3574	1	0.22478201985359192
MESH:D006111	3569	0	0.22457513213157654
MESH:D008180	2152	1	0.22449228167533875
MESH:D001943	3082	1	0.22444790601730347
MESH:D005922	8050	1	0.22435061633586886
MESH:D001249	3039	0	0.22431665658950808
MESH:D003110	3906	0	0.22430948913097384
MESH:D012468	4609	0	0.22415657341480252
MESH:D012468	4609	0	0.22415657341480252
MESH:D012148	1775	1	0.2241503894329071
MESH:D014820	249	0	0.22407418489456174
MESH:D011471	183	0	0.22406461834907526
MESH:D012468	7157	1	0.22397886216640472
MESH:D005922	3161	1	0.2239399403333664
MESH:D010195	5744	1	0.22385545074939728
MESH:D005923	2335	1	0.2237718552350998
MESH:D014594	2064	1	0.223711296916008
MESH:D005922	3315	0	0.2236889898777008
MESH:D005922	7323	1	0.22368644177913666
MESH:D005910	4599	0	0.22362348437309265
MESH:D008180	3251	0	0.2234959453344345
MESH:D008180	7040	1	0.22340354323387146
MESH:D005922	2585	1	0.2231939882040024
MESH:D019337	1956	0	0.2230668812990189
MESH:D003924	114548	0	0.22303929924964905
MESH:D001528	4210	1	0.22299642860889435
MESH:D006509	251	1	0.22295190393924716
MESH:D012148	5156	0	0.22288022935390472
MESH:D007918	3458	1	0.2228258401155472
MESH:D002446	3119	1	0.2227133810520172
MESH:D003924	3240	1	0.2226143777370453
MESH:D008105	1803	0	0.2224314659833908
MESH:D005922	64005	0	0.22242030501365664
MESH:D003093	3569	1	0.2224160730838776
MESH:D001943	7124	1	0.2224044501781464
MESH:D006111	1476	0	0.22240066528320312
MESH:D000690	8718	0	0.22239983081817627
MESH:D005910	4602	1	0.2222859412431717
MESH:D006973	5443	1	0.22206014394760126
MESH:D001943	5328	1	0.22192811965942386
MESH:D004827	1621	0	0.22191447019577026
MESH:D006973	2056	1	0.22190847992897034
MESH:D017545	102	1	0.22187460958957672
MESH:D011471	1381	0	0.2218463867902756
MESH:D007680	846	0	0.2218446135520935
MESH:D019337	6531	0	0.22182102501392365
MESH:D004827	5443	1	0.22176744043827054
MESH:D005922	3673	1	0.221697136759758
MESH:D001172	5304	0	0.22169706225395205
MESH:D008288	3458	1	0.22164802253246307
MESH:D005922	929	1	0.22160543501377106
MESH:D000163	3565	1	0.2216028124094009
MESH:D013167	3569	0	0.2215403914451599
MESH:D014820	1235	1	0.22153493762016296
MESH:D005922	3676	1	0.2215101271867752
MESH:D012468	387	0	0.2214990258216858
MESH:D003110	7040	1	0.22148706018924716
MESH:D010051	7157	1	0.22140435874462128
MESH:D006509	929	1	0.2212366908788681
MESH:D001943	1436	1	0.2212175279855728
MESH:D024821	7422	0	0.2212131917476654
MESH:D024821	4023	1	0.2211060971021652
MESH:D005922	55379	1	0.22092899680137634
MESH:D015433	9510	0	0.22090691328048706
MESH:D005134	4153	0	0.22077906131744385
MESH:D019337	5264	1	0.2205388844013214
MESH:D005922	912	1	0.2204577922821045
MESH:D005922	6402	1	0.22034583985805511
MESH:D006509	3105	1	0.22033390402793884
MESH:D005922	1021	0	0.2202594429254532
MESH:D001943	207	1	0.2202139049768448
MESH:D001943	1958	1	0.2200823724269867
MESH:D005922	3329	0	0.22007957100868225
MESH:D003110	7422	1	0.2199330031871796
MESH:D004938	1387	1	0.21990862488746646
MESH:D008180	2908	1	0.21978038549423215
MESH:D003922	551	0	0.21968114376068115
MESH:D008288	3558	1	0.21963854134082794
MESH:D001943	335	0	0.21962511539459229
MESH:D007918	3558	1	0.21952632069587708
MESH:D013274	7039	1	0.21947930753231049
MESH:D005922	6036	1	0.21940335631370544
MESH:D000544	5241	0	0.21938708424568176
MESH:D001932	7157	1	0.21922461688518524
MESH:D008113	1381	1	0.21921952068805692
MESH:D003866	6698	0	0.2192022055387497
MESH:D003924	3458	0	0.2191542237997055
MESH:D006973	5473	1	0.21909846365451813
MESH:D005922	10981	1	0.2190483659505844
MESH:D011085	6343	1	0.21898972988128665
MESH:D011085	3643	1	0.2189621329307556
MESH:D009103	5621	1	0.21895496547222135
MESH:D003866	6546	0	0.2188448011875153
MESH:D010051	268	1	0.2187826633453369
MESH:D015433	6687	1	0.2187335193157196
MESH:D005922	5880	0	0.21868076920509336
MESH:D001943	3845	1	0.21861301362514496
MESH:D008545	3106	1	0.218606099486351
MESH:D007680	5265	0	0.21853458881378174
MESH:D010195	1508	1	0.21830004453659055
MESH:D005910	3958	1	0.21826227009296414
MESH:D003424	2064	0	0.21822862327098846
MESH:D008545	2072	0	0.21805472671985626
MESH:D000544	3458	0	0.21798008680343628
MESH:D005706	4893	1	0.217888206243515
MESH:D019337	947	1	0.2178167998790741
MESH:D003922	3990	0	0.21781493723392487
MESH:D001943	783	0	0.2178054749965668
MESH:D000544	4803	1	0.2177099883556366
MESH:D003922	6690	0	0.21769703924655914
MESH:D004827	2571	1	0.21766245365142825
MESH:D005922	1280	0	0.21750172972679135
MESH:D003922	3040	1	0.21744778752326965
MESH:D008545	4015	1	0.2174430787563324
MESH:D010300	29	0	0.2174137383699417
MESH:D001172	5972	0	0.2173509895801544
MESH:D001859	58492	1	0.2172967940568924
MESH:D000690	2670	1	0.21725253760814667
MESH:D008288	7124	1	0.21725158393383026
MESH:D009290	3123	1	0.2172214388847351
MESH:D019337	3552	0	0.2171102911233902
MESH:D013736	593	0	0.21697787940502167
MESH:D000544	3553	1	0.2169717103242874
MESH:D009373	3265	1	0.2168899029493332
MESH:D003922	3458	1	0.21683329343795776
MESH:D001943	218	1	0.2167165279388428
MESH:D001749	1381	0	0.2167080193758011
MESH:D005922	5592	0	0.2166941612958908
MESH:D006258	3558	1	0.2164708524942398
MESH:D010190	3265	1	0.2164282202720642
MESH:D011471	55	1	0.2162720263004303
MESH:D005922	968	0	0.2161940187215805
MESH:D053040	1131	1	0.2161625772714615
MESH:D008545	3569	1	0.21608884632587436
MESH:D019337	1978	1	0.2160354256629944
MESH:D008545	3855	0	0.21595102548599246
MESH:D014594	6794	1	0.21588638424873352
